timestamp,open,high,low,close,volume
2024-08-26 00:00:00+05:30,33.63,33.63,33.63,33.63,16437
2024-08-27 00:00:00+05:30,34.3,34.3,34.3,34.3,21429
2024-08-28 00:00:00+05:30,34.98,34.98,34.98,34.98,6097
2024-08-29 00:00:00+05:30,35.67,35.67,35.67,35.67,2498
2024-08-30 00:00:00+05:30,36.38,36.38,36.38,36.38,8448
2024-09-02 00:00:00+05:30,37.1,37.1,37.1,37.1,4752
2024-09-03 00:00:00+05:30,37.84,37.84,37.84,37.84,2964
2024-09-04 00:00:00+05:30,38.59,38.59,38.59,38.59,3446
2024-09-05 00:00:00+05:30,39.36,39.36,39.36,39.36,1342
2024-09-06 00:00:00+05:30,40.14,40.14,40.14,40.14,5863
2024-09-09 00:00:00+05:30,40.94,40.94,40.94,40.94,2532
2024-09-10 00:00:00+05:30,41.75,41.75,41.75,41.75,1627
2024-09-11 00:00:00+05:30,42.58,42.58,42.58,42.58,30752
2024-09-12 00:00:00+05:30,43.43,43.43,41.72,41.72,49752
2024-09-13 00:00:00+05:30,40.88,40.88,40.88,40.88,16162
2024-09-16 00:00:00+05:30,40.06,40.06,40.06,40.06,9193
2024-09-17 00:00:00+05:30,40.06,40.06,39.25,39.25,29524
2024-09-18 00:00:00+05:30,38.46,38.46,38.46,38.46,24348
2024-09-19 00:00:00+05:30,37.69,37.69,37.69,37.69,11416
2024-09-20 00:00:00+05:30,37.5,38.44,37.5,38.44,49514
2024-09-23 00:00:00+05:30,39.2,39.2,39.2,39.2,6110
2024-09-24 00:00:00+05:30,39.97,39.98,39.97,39.98,10442
2024-09-25 00:00:00+05:30,39.98,40.77,39.98,40.77,21328
2024-09-26 00:00:00+05:30,41.55,41.58,41.55,41.58,13420
2024-09-27 00:00:00+05:30,42.41,42.41,42.41,42.41,3096
2024-09-30 00:00:00+05:30,43.25,43.25,43.25,43.25,4597
2024-10-01 00:00:00+05:30,44.11,44.11,44.11,44.11,24742
2024-10-03 00:00:00+05:30,44.99,44.99,44.99,44.99,7168
2024-10-04 00:00:00+05:30,45.88,45.88,45.88,45.88,43957
2024-10-07 00:00:00+05:30,46.79,46.79,44.96,46.79,137771
2024-10-08 00:00:00+05:30,47.72,47.72,47.72,47.72,61504
2024-10-09 00:00:00+05:30,48.67,48.67,48.67,48.67,1305
2024-10-10 00:00:00+05:30,49.64,49.64,49.64,49.64,1004
2024-10-11 00:00:00+05:30,50.63,50.63,50.63,50.63,2513
2024-10-14 00:00:00+05:30,51.64,51.64,51.64,51.64,1946
2024-10-15 00:00:00+05:30,52.67,52.67,52.67,52.67,1692
2024-10-16 00:00:00+05:30,53.72,53.72,53.71,53.72,2689
2024-10-17 00:00:00+05:30,54.79,54.79,54.79,54.79,4736
2024-10-18 00:00:00+05:30,55.88,55.88,55.88,55.88,9927
2024-10-21 00:00:00+05:30,56.99,56.99,56.99,56.99,4523
2024-10-22 00:00:00+05:30,58.12,58.12,56.5,56.5,69937
2024-10-23 00:00:00+05:30,55.37,55.37,55.37,55.37,23104
2024-10-24 00:00:00+05:30,54.26,54.26,54.26,54.26,10099
2024-10-25 00:00:00+05:30,53.17,53.17,53.17,53.17,7553
2024-10-28 00:00:00+05:30,52.1,52.1,52.1,52.1,4500
2024-10-29 00:00:00+05:30,51.05,51.05,51.05,51.05,20666
2024-10-30 00:00:00+05:30,52.07,52.07,52.07,52.07,75163
2024-10-31 00:00:00+05:30,53.0,53.11,53.0,53.11,22783
2024-11-04 00:00:00+05:30,54.2,54.2,53.08,53.08,16612
2024-11-05 00:00:00+05:30,52.01,52.01,52.01,52.01,10600
2024-11-06 00:00:00+05:30,50.96,50.96,50.96,50.96,8357
2024-11-07 00:00:00+05:30,49.94,49.94,49.94,49.94,3418
2024-11-08 00:00:00+05:30,49.94,49.94,48.94,48.94,14932
2024-11-11 00:00:00+05:30,51.38,51.38,46.49,46.67,155441
2024-11-12 00:00:00+05:30,45.0,45.4,44.33,44.33,52466
2024-11-13 00:00:00+05:30,42.15,42.15,42.11,42.11,5202
