Timestamp,Open,High,Low,Close,Volume
2024-01-12 00:00:00+05:30,47572.7,47873.7,47408.5,47709.8,0
2024-01-15 00:00:00+05:30,47891.05,48248.05,47825.4,48158.3,0
2024-01-16 00:00:00+05:30,48109.95,48305.4,48002.85,48125.1,0
2024-01-17 00:00:00+05:30,46573.95,47212.75,45979.6,46064.45,0
2024-01-18 00:00:00+05:30,45492.75,46184.05,45430.7,45713.55,0
2024-01-19 00:00:00+05:30,46103.5,46249.85,45558.05,45701.15,0
2024-01-20 00:00:00+05:30,45989.25,46183.7,45640.9,46058.2,0
2024-01-23 00:00:00+05:30,46495.45,46580.3,44886.1,45015.05,0
2024-01-24 00:00:00+05:30,44489.4,45485.5,44489.4,45082.4,0
2024-01-25 00:00:00+05:30,45057.95,45139.05,44429.0,44866.15,0
2024-01-29 00:00:00+05:30,45171.5,45660.35,45110.9,45442.35,0
2024-01-30 00:00:00+05:30,45481.5,45678.7,45206.05,45367.75,0
2024-01-31 00:00:00+05:30,45295.65,46179.75,45071.2,45996.8,0
2024-02-01 00:00:00+05:30,46164.9,46306.9,45668.35,46188.65,0
2024-02-02 00:00:00+05:30,46568.2,46892.35,45901.25,45970.95,0
2024-02-05 00:00:00+05:30,45962.25,46048.6,45615.1,45825.55,0
2024-02-06 00:00:00+05:30,45891.2,45932.15,45527.0,45690.8,0
2024-02-07 00:00:00+05:30,45944.6,46062.85,45620.5,45818.5,0
2024-02-08 00:00:00+05:30,45973.85,46181.2,44893.75,45012.0,0
2024-02-09 00:00:00+05:30,44986.75,45718.15,44859.15,45634.55,0
2024-02-12 00:00:00+05:30,45664.3,45748.5,44633.85,44882.25,0
2024-02-13 00:00:00+05:30,45056.8,45750.4,44819.55,45502.4,0
2024-02-14 00:00:00+05:30,45014.65,46170.45,44860.75,45908.3,0
2024-02-15 00:00:00+05:30,46027.1,46297.7,45590.2,46218.9,0
2024-02-16 00:00:00+05:30,46454.3,46693.4,46264.4,46384.85,0
2024-02-19 00:00:00+05:30,46554.9,46717.4,46317.7,46535.5,0
2024-02-20 00:00:00+05:30,46444.9,47136.75,46367.8,47094.2,0
2024-02-21 00:00:00+05:30,47363.4,47363.4,46886.95,47019.7,0
2024-02-22 00:00:00+05:30,46934.55,47024.05,46426.85,46919.8,0
2024-02-23 00:00:00+05:30,47060.7,47245.35,46723.15,46811.75,0
2024-02-26 00:00:00+05:30,46615.85,46893.15,46513.55,46576.5,0
2024-02-27 00:00:00+05:30,46480.2,46722.25,46324.9,46588.05,0
2024-02-28 00:00:00+05:30,46640.9,46754.55,45852.55,45963.15,0
2024-02-29 00:00:00+05:30,45881.45,46329.65,45661.75,46120.9,0
2024-03-01 00:00:00+05:30,46218.0,47342.25,46218.0,47286.9,0
2024-03-02 00:00:00+05:30,47377.45,47433.85,47237.0,47297.5,0
2024-03-04 00:00:00+05:30,47318.5,47529.6,47191.65,47456.1,0
2024-03-05 00:00:00+05:30,47265.7,47737.85,47196.75,47581.0,0
2024-03-06 00:00:00+05:30,47451.65,48161.25,47442.25,47965.4,0
2024-03-07 00:00:00+05:30,48035.8,48071.7,47747.2,47835.8,0
2024-03-11 00:00:00+05:30,47792.2,47853.8,47230.65,47327.85,0
2024-03-12 00:00:00+05:30,47351.35,47812.75,46884.45,47282.4,0
2024-03-13 00:00:00+05:30,47341.15,47468.7,46842.15,46981.3,0
2024-03-14 00:00:00+05:30,46825.75,47231.5,46565.55,46789.95,0
