Timestamp,Open,High,Low,Close,Volume
2024-01-12 00:00:00+05:30,21303.75,21371.95,21217.9,21300.7,0
2024-01-15 00:00:00+05:30,21374.5,21499.35,21336.7,21461.35,0
2024-01-16 00:00:00+05:30,21444.05,21513.5,21415.0,21447.15,0
2024-01-17 00:00:00+05:30,20733.7,21015.8,20486.9,20528.9,0
2024-01-18 00:00:00+05:30,20245.95,20522.1,20194.75,20324.05,0
2024-01-19 00:00:00+05:30,20510.35,20604.9,20371.15,20425.35,0
2024-01-20 00:00:00+05:30,20548.95,20619.5,20412.65,20542.05,0
2024-01-23 00:00:00+05:30,20735.5,20771.85,20081.3,20137.05,0
2024-01-24 00:00:00+05:30,19878.55,20324.5,19878.55,20206.4,0
2024-01-25 00:00:00+05:30,20204.15,20234.9,19941.3,20099.4,0
2024-01-29 00:00:00+05:30,20246.4,20465.0,20235.75,20413.35,0
2024-01-30 00:00:00+05:30,20392.15,20466.3,20242.7,20285.5,0
2024-01-31 00:00:00+05:30,20249.25,20587.45,20160.55,20497.5,0
2024-02-01 00:00:00+05:30,20555.95,20570.2,20355.7,20516.65,0
2024-02-02 00:00:00+05:30,20661.05,20817.5,20408.3,20434.05,0
2024-02-05 00:00:00+05:30,20441.35,20458.05,20260.0,20315.85,0
2024-02-06 00:00:00+05:30,20351.8,20391.0,20240.55,20365.5,0
2024-02-07 00:00:00+05:30,20463.45,20537.6,20357.85,20443.65,0
2024-02-08 00:00:00+05:30,20496.65,20542.85,20021.35,20064.7,0
2024-02-09 00:00:00+05:30,20037.85,20233.55,19958.6,20203.3,0
2024-02-12 00:00:00+05:30,20198.4,20231.55,19822.05,19918.5,0
2024-02-13 00:00:00+05:30,19984.3,20272.1,19920.05,20190.5,0
2024-02-14 00:00:00+05:30,19976.65,20394.0,19941.1,20325.55,0
2024-02-15 00:00:00+05:30,20372.2,20442.95,20205.35,20416.15,0
2024-02-16 00:00:00+05:30,20526.0,20552.3,20401.9,20472.75,0
2024-02-19 00:00:00+05:30,20543.4,20611.75,20466.55,20548.9,0
2024-02-20 00:00:00+05:30,20517.45,20818.2,20482.2,20800.85,0
