entry_date,entry_price,direction,exit_date,exit_price,pnl
2021-07-19 00:00:00+05:30,35079.2,neutral,2021-07-26 00:00:00+05:30,34949.7,129.5
2021-07-26 00:00:00+05:30,34949.7,neutral,2021-08-02 00:00:00+05:30,34710.0,239.6999999999971
2021-08-02 00:00:00+05:30,34710.0,neutral,2021-08-09 00:00:00+05:30,36028.95,-1318.949999999997
2021-08-09 00:00:00+05:30,36028.95,neutral,2021-08-16 00:00:00+05:30,36094.5,-65.55000000000291
2021-08-16 00:00:00+05:30,36094.5,neutral,2021-08-23 00:00:00+05:30,35124.4,970.0999999999985
2021-08-23 00:00:00+05:30,35124.4,neutral,2021-08-30 00:00:00+05:30,36347.65,-1223.25
2021-08-30 00:00:00+05:30,36347.65,neutral,2021-09-06 00:00:00+05:30,36592.35,-244.6999999999971
2021-09-06 00:00:00+05:30,36592.35,neutral,2021-09-13 00:00:00+05:30,36471.8,120.54999999999563
2021-09-13 00:00:00+05:30,36471.8,neutral,2021-09-20 00:00:00+05:30,37145.7,-673.8999999999942
2021-09-20 00:00:00+05:30,37145.7,neutral,2021-09-27 00:00:00+05:30,38171.25,-1025.550000000003
2021-09-27 00:00:00+05:30,38171.25,neutral,2021-10-04 00:00:00+05:30,37579.65,591.5999999999985
2021-10-04 00:00:00+05:30,37579.65,neutral,2021-10-11 00:00:00+05:30,38293.8,-714.1500000000015
2021-10-11 00:00:00+05:30,38293.8,neutral,2021-10-18 00:00:00+05:30,39684.8,-1391.0
2021-10-18 00:00:00+05:30,39684.8,neutral,2021-10-25 00:00:00+05:30,41192.4,-1507.5999999999985
2021-10-28 00:00:00+05:30,39508.95,neutral,2021-11-02 00:00:00+05:30,39938.45,-429.5
2021-11-02 00:00:00+05:30,39938.45,neutral,2021-11-08 00:00:00+05:30,39438.25,500.1999999999971
2021-11-08 00:00:00+05:30,39438.25,neutral,2021-11-15 00:00:00+05:30,38702.35,735.9000000000015
2021-11-15 00:00:00+05:30,38702.35,neutral,2021-11-22 00:00:00+05:30,37128.8,1573.5499999999956
2021-11-22 00:00:00+05:30,37128.8,neutral,2021-11-29 00:00:00+05:30,35976.45,1152.3500000000058
2021-12-01 00:00:00+05:30,36364.9,neutral,2021-12-06 00:00:00+05:30,35735.9,629.0
2021-12-06 00:00:00+05:30,35735.9,neutral,2021-12-13 00:00:00+05:30,36925.25,-1189.3499999999985
2021-12-13 00:00:00+05:30,36925.25,neutral,2021-12-20 00:00:00+05:30,34439.85,2485.4000000000015
2021-12-20 00:00:00+05:30,34439.85,neutral,2021-12-27 00:00:00+05:30,35057.9,-618.0500000000029
2021-12-27 00:00:00+05:30,35057.9,neutral,2022-01-03 00:00:00+05:30,36421.9,-1364.0
2022-01-03 00:00:00+05:30,36421.9,neutral,2022-01-10 00:00:00+05:30,38347.9,-1926.0
2022-01-20 00:00:00+05:30,37850.85,neutral,2022-01-25 00:00:00+05:30,37706.75,144.09999999999854
2022-01-25 00:00:00+05:30,37706.75,neutral,2022-01-31 00:00:00+05:30,37975.35,-268.59999999999854
2022-01-31 00:00:00+05:30,37975.35,neutral,2022-02-07 00:00:00+05:30,37995.45,-20.099999999998545
2022-02-07 00:00:00+05:30,37995.45,neutral,2022-02-14 00:00:00+05:30,36908.55,1086.8999999999942
2022-02-14 00:00:00+05:30,36908.55,neutral,2022-02-21 00:00:00+05:30,37685.6,-777.0499999999956
2022-02-21 00:00:00+05:30,37685.6,neutral,2022-02-28 00:00:00+05:30,36205.3,1480.2999999999956
2022-02-28 00:00:00+05:30,36205.3,neutral,2022-03-07 00:00:00+05:30,32871.25,3334.050000000003
2022-03-07 00:00:00+05:30,32871.25,neutral,2022-03-14 00:00:00+05:30,35312.15,-2440.9000000000015
2022-03-14 00:00:00+05:30,35312.15,neutral,2022-03-21 00:00:00+05:30,36018.5,-706.3499999999985
2022-03-21 00:00:00+05:30,36018.5,neutral,2022-03-28 00:00:00+05:30,35710.5,308.0
2022-03-28 00:00:00+05:30,35710.5,neutral,2022-04-04 00:00:00+05:30,38635.2,-2924.699999999997
2022-04-04 00:00:00+05:30,38635.2,neutral,2022-04-11 00:00:00+05:30,37613.8,1021.3999999999942
2022-04-11 00:00:00+05:30,37613.8,neutral,2022-04-18 00:00:00+05:30,36729.0,884.8000000000029
2022-04-18 00:00:00+05:30,36729.0,neutral,2022-04-25 00:00:00+05:30,36082.35,646.6500000000015
2022-04-25 00:00:00+05:30,36082.35,neutral,2022-05-02 00:00:00+05:30,36163.75,-81.40000000000146
2022-05-02 00:00:00+05:30,36163.75,neutral,2022-05-09 00:00:00+05:30,34275.4,1888.3499999999985
2022-05-09 00:00:00+05:30,34275.4,neutral,2022-05-16 00:00:00+05:30,33597.6,677.8000000000029
2022-05-16 00:00:00+05:30,33597.6,neutral,2022-05-23 00:00:00+05:30,34247.6,-650.0
2022-05-23 00:00:00+05:30,34247.6,neutral,2022-05-30 00:00:00+05:30,35826.95,-1579.3499999999985
2022-05-30 00:00:00+05:30,35826.95,neutral,2022-06-06 00:00:00+05:30,35310.2,516.75
2022-06-06 00:00:00+05:30,35310.2,neutral,2022-06-13 00:00:00+05:30,33405.85,1904.3499999999985
2022-06-13 00:00:00+05:30,33405.85,neutral,2022-06-20 00:00:00+05:30,32684.8,721.0499999999993
2022-06-21 00:00:00+05:30,33191.75,neutral,2022-06-27 00:00:00+05:30,33811.25,-619.5
2022-06-27 00:00:00+05:30,33811.25,neutral,2022-07-04 00:00:00+05:30,33940.9,-129.65000000000146
2022-07-04 00:00:00+05:30,33940.9,neutral,2022-07-11 00:00:00+05:30,35469.65,-1528.75
2022-07-11 00:00:00+05:30,35469.65,neutral,2022-07-18 00:00:00+05:30,35358.7,110.95000000000437
2022-07-18 00:00:00+05:30,35358.7,neutral,2022-07-25 00:00:00+05:30,36726.4,-1367.7000000000044
2022-07-26 00:00:00+05:30,36408.5,neutral,2022-08-01 00:00:00+05:30,37903.2,-1494.699999999997
2022-08-19 00:00:00+05:30,38985.95,neutral,2022-08-24 00:00:00+05:30,39038.5,-52.55000000000291
2022-08-24 00:00:00+05:30,39038.5,neutral,2022-08-29 00:00:00+05:30,38276.7,761.8000000000029
2022-08-29 00:00:00+05:30,38276.7,neutral,2022-09-05 00:00:00+05:30,39805.75,-1529.050000000003
2022-09-05 00:00:00+05:30,39805.75,neutral,2022-09-12 00:00:00+05:30,40574.0,-768.25
2022-09-12 00:00:00+05:30,40574.0,neutral,2022-09-19 00:00:00+05:30,40904.4,-330.40000000000146
2022-09-19 00:00:00+05:30,40904.4,neutral,2022-09-26 00:00:00+05:30,38616.25,2288.1500000000015
2022-09-26 00:00:00+05:30,38616.25,neutral,2022-10-03 00:00:00+05:30,38029.65,586.5999999999985
2022-10-03 00:00:00+05:30,38029.65,neutral,2022-10-10 00:00:00+05:30,39093.1,-1063.449999999997
2022-10-10 00:00:00+05:30,39093.1,neutral,2022-10-17 00:00:00+05:30,39920.45,-827.3499999999985
2022-10-17 00:00:00+05:30,39920.45,neutral,2022-10-24 00:00:00+05:30,41304.9,-1384.4500000000044
2022-10-24 00:00:00+05:30,41304.9,neutral,2022-10-31 00:00:00+05:30,41307.9,-3.0
2022-10-31 00:00:00+05:30,41307.9,neutral,2022-11-07 00:00:00+05:30,41686.7,-378.79999999999563
2022-11-07 00:00:00+05:30,41686.7,neutral,2022-11-14 00:00:00+05:30,42076.75,-390.0500000000029
2022-11-14 00:00:00+05:30,42076.75,neutral,2022-11-21 00:00:00+05:30,42346.55,-269.8000000000029
2022-11-21 00:00:00+05:30,42346.55,neutral,2022-11-28 00:00:00+05:30,43020.45,-673.8999999999942
2022-11-28 00:00:00+05:30,43020.45,neutral,2022-12-05 00:00:00+05:30,43332.95,-312.5
2022-12-05 00:00:00+05:30,43332.95,neutral,2022-12-12 00:00:00+05:30,43708.75,-375.8000000000029
2022-12-12 00:00:00+05:30,43708.75,neutral,2022-12-19 00:00:00+05:30,43413.75,295.0
2022-12-19 00:00:00+05:30,43413.75,neutral,2022-12-26 00:00:00+05:30,42630.15,783.5999999999985
2022-12-26 00:00:00+05:30,42630.15,neutral,2023-01-02 00:00:00+05:30,43203.1,-572.9499999999971
2023-01-02 00:00:00+05:30,43203.1,neutral,2023-01-09 00:00:00+05:30,42582.75,620.3499999999985
2023-01-09 00:00:00+05:30,42582.75,neutral,2023-01-16 00:00:00+05:30,42167.55,415.1999999999971
2023-01-16 00:00:00+05:30,42167.55,neutral,2023-01-23 00:00:00+05:30,42821.25,-653.6999999999971
2023-01-23 00:00:00+05:30,42821.25,neutral,2023-01-30 00:00:00+05:30,40387.45,2433.800000000003
2023-01-30 00:00:00+05:30,40387.45,neutral,2023-02-06 00:00:00+05:30,41374.65,-987.2000000000044
2023-02-06 00:00:00+05:30,41374.65,neutral,2023-02-13 00:00:00+05:30,41282.2,92.45000000000437
2023-02-13 00:00:00+05:30,41282.2,neutral,2023-02-20 00:00:00+05:30,40701.7,580.5
2023-02-20 00:00:00+05:30,40701.7,neutral,2023-02-27 00:00:00+05:30,40307.1,394.59999999999854
2023-02-27 00:00:00+05:30,40307.1,neutral,2023-03-06 00:00:00+05:30,41350.4,-1043.300000000003
2023-03-06 00:00:00+05:30,41350.4,neutral,2023-03-13 00:00:00+05:30,39564.7,1785.7000000000044
2023-03-13 00:00:00+05:30,39564.7,neutral,2023-03-20 00:00:00+05:30,39361.95,202.75
2023-03-20 00:00:00+05:30,39361.95,neutral,2023-03-27 00:00:00+05:30,39431.3,-69.35000000000582
2023-03-27 00:00:00+05:30,39431.3,neutral,2023-04-03 00:00:00+05:30,40813.05,-1381.75
2023-04-03 00:00:00+05:30,40813.05,neutral,2023-04-10 00:00:00+05:30,40834.65,-21.599999999998545
2023-04-10 00:00:00+05:30,40834.65,neutral,2023-04-17 00:00:00+05:30,42262.55,-1427.9000000000015
2023-04-17 00:00:00+05:30,42262.55,neutral,2023-04-24 00:00:00+05:30,42635.75,-373.1999999999971
2023-05-05 00:00:00+05:30,42661.2,neutral,2023-05-10 00:00:00+05:30,43331.05,-669.8500000000058
2023-05-10 00:00:00+05:30,43331.05,neutral,2023-05-15 00:00:00+05:30,44072.1,-741.0499999999956
2023-05-15 00:00:00+05:30,44072.1,neutral,2023-05-22 00:00:00+05:30,43885.1,187.0
2023-05-22 00:00:00+05:30,43885.1,neutral,2023-05-29 00:00:00+05:30,44311.9,-426.8000000000029
2023-05-29 00:00:00+05:30,44311.9,neutral,2023-06-05 00:00:00+05:30,44101.65,210.25
2023-06-05 00:00:00+05:30,44101.65,neutral,2023-06-12 00:00:00+05:30,43944.2,157.45000000000437
2023-06-12 00:00:00+05:30,43944.2,neutral,2023-06-19 00:00:00+05:30,43644.05,300.1499999999942
2023-06-19 00:00:00+05:30,43644.05,neutral,2023-06-26 00:00:00+05:30,43653.65,-9.599999999998545
2023-06-26 00:00:00+05:30,43653.65,neutral,2023-07-03 00:00:00+05:30,45176.35,-1522.699999999997
2023-07-03 00:00:00+05:30,45176.35,neutral,2023-07-10 00:00:00+05:30,44869.45,306.90000000000146
2023-07-10 00:00:00+05:30,44869.45,neutral,2023-07-17 00:00:00+05:30,45502.1,-632.6500000000015
2023-07-17 00:00:00+05:30,45502.1,neutral,2023-07-24 00:00:00+05:30,45921.4,-419.3000000000029
2023-07-24 00:00:00+05:30,45921.4,neutral,2023-07-31 00:00:00+05:30,45629.7,291.70000000000437
2023-07-31 00:00:00+05:30,45629.7,neutral,2023-08-07 00:00:00+05:30,44833.0,796.6999999999971
2023-08-07 00:00:00+05:30,44833.0,neutral,2023-08-14 00:00:00+05:30,44061.75,771.25
2023-08-14 00:00:00+05:30,44061.75,neutral,2023-08-21 00:00:00+05:30,43961.35,100.40000000000146
2023-08-21 00:00:00+05:30,43961.35,neutral,2023-08-28 00:00:00+05:30,44507.75,-546.4000000000015
2023-08-28 00:00:00+05:30,44507.75,neutral,2023-09-04 00:00:00+05:30,44578.3,-70.55000000000291
2023-09-04 00:00:00+05:30,44578.3,neutral,2023-09-11 00:00:00+05:30,45570.7,-992.3999999999942
2023-09-11 00:00:00+05:30,45570.7,neutral,2023-09-18 00:00:00+05:30,45979.85,-409.15000000000146
2023-09-18 00:00:00+05:30,45979.85,neutral,2023-09-25 00:00:00+05:30,44766.1,1213.75
2023-09-25 00:00:00+05:30,44766.1,neutral,2023-10-03 00:00:00+05:30,44399.05,367.04999999999563
2023-10-03 00:00:00+05:30,44399.05,neutral,2023-10-09 00:00:00+05:30,43886.5,512.5500000000029
2023-10-09 00:00:00+05:30,43886.5,neutral,2023-10-16 00:00:00+05:30,44225.9,-339.40000000000146
2023-10-16 00:00:00+05:30,44225.9,neutral,2023-10-23 00:00:00+05:30,43151.2,1074.7000000000044
2023-10-23 00:00:00+05:30,43151.2,neutral,2023-10-30 00:00:00+05:30,43039.15,112.04999999999563
2023-10-30 00:00:00+05:30,43039.15,neutral,2023-11-06 00:00:00+05:30,43619.4,-580.25
2023-11-06 00:00:00+05:30,43619.4,neutral,2023-11-12 00:00:00+05:30,43996.65,-377.25
2023-11-12 00:00:00+05:30,43996.65,neutral,2023-11-17 00:00:00+05:30,43583.95,412.70000000000437
2023-11-17 00:00:00+05:30,43583.95,neutral,2023-11-22 00:00:00+05:30,43449.6,134.34999999999854
2023-11-22 00:00:00+05:30,43449.6,neutral,2023-11-28 00:00:00+05:30,43880.95,-431.34999999999854
2023-11-28 00:00:00+05:30,43880.95,neutral,2023-12-04 00:00:00+05:30,46431.4,-2550.4500000000044
2023-12-04 00:00:00+05:30,46431.4,neutral,2023-12-11 00:00:00+05:30,47314.25,-882.8499999999985
2023-12-20 00:00:00+05:30,47445.3,neutral,2023-12-26 00:00:00+05:30,47724.85,-279.54999999999563
2023-12-26 00:00:00+05:30,47724.85,neutral,2024-01-01 00:00:00+05:30,48234.3,-509.45000000000437
2024-01-01 00:00:00+05:30,48234.3,neutral,2024-01-08 00:00:00+05:30,47450.25,784.0500000000029
2024-01-08 00:00:00+05:30,47450.25,neutral,2024-01-15 00:00:00+05:30,48158.3,-708.0500000000029
2024-01-15 00:00:00+05:30,48158.3,neutral,2024-01-20 00:00:00+05:30,46058.2,2100.100000000006
2024-01-20 00:00:00+05:30,46058.2,neutral,2024-01-25 00:00:00+05:30,44866.15,1192.0499999999956
2024-01-25 00:00:00+05:30,44866.15,neutral,2024-01-30 00:00:00+05:30,45367.75,-501.59999999999854
2024-01-30 00:00:00+05:30,45367.75,neutral,2024-02-05 00:00:00+05:30,45825.55,-457.8000000000029
2024-02-05 00:00:00+05:30,45825.55,neutral,2024-02-12 00:00:00+05:30,44882.25,943.3000000000029
2024-02-12 00:00:00+05:30,44882.25,neutral,2024-02-19 00:00:00+05:30,46535.5,-1653.25
2024-02-19 00:00:00+05:30,46535.5,neutral,2024-02-26 00:00:00+05:30,46576.5,-41.0
2024-02-26 00:00:00+05:30,46576.5,neutral,2024-03-02 00:00:00+05:30,47297.5,-721.0
2024-03-02 00:00:00+05:30,47297.5,neutral,2024-03-07 00:00:00+05:30,47835.8,-538.3000000000029
2024-03-07 00:00:00+05:30,47835.8,neutral,2024-03-12 00:00:00+05:30,47282.4,553.4000000000015
2024-03-12 00:00:00+05:30,47282.4,neutral,2024-03-18 00:00:00+05:30,46575.9,706.5
2024-03-18 00:00:00+05:30,46575.9,neutral,2024-03-26 00:00:00+05:30,46600.2,-24.299999999995634
2024-03-26 00:00:00+05:30,46600.2,neutral,2024-04-01 00:00:00+05:30,47578.25,-978.0500000000029
2024-04-01 00:00:00+05:30,47578.25,neutral,2024-04-08 00:00:00+05:30,48581.7,-1003.4499999999971
2024-04-15 00:00:00+05:30,47773.25,neutral,2024-04-22 00:00:00+05:30,47924.9,-151.65000000000146
2024-04-22 00:00:00+05:30,47924.9,neutral,2024-04-29 00:00:00+05:30,49424.05,-1499.1500000000015
2024-04-29 00:00:00+05:30,49424.05,neutral,2024-05-06 00:00:00+05:30,48895.3,528.75
2024-05-06 00:00:00+05:30,48895.3,neutral,2024-05-13 00:00:00+05:30,47754.1,1141.2000000000044
2024-05-13 00:00:00+05:30,47754.1,neutral,2024-05-18 00:00:00+05:30,48204.0,-449.90000000000146
2024-05-18 00:00:00+05:30,48204.0,neutral,2024-05-23 00:00:00+05:30,48768.6,-564.5999999999985
2024-05-23 00:00:00+05:30,48768.6,neutral,2024-05-28 00:00:00+05:30,49142.15,-373.5500000000029
2024-05-28 00:00:00+05:30,49142.15,neutral,2024-06-03 00:00:00+05:30,50979.95,-1837.7999999999956
2024-06-03 00:00:00+05:30,50979.95,neutral,2024-06-10 00:00:00+05:30,49780.9,1199.0499999999956
2024-06-10 00:00:00+05:30,49780.9,neutral,2024-06-18 00:00:00+05:30,50440.9,-660.0
2024-06-18 00:00:00+05:30,50440.9,neutral,2024-06-24 00:00:00+05:30,51703.95,-1263.0499999999956
2024-06-24 00:00:00+05:30,51703.95,neutral,2024-07-01 00:00:00+05:30,52574.75,-870.8000000000029
2024-07-02 00:00:00+05:30,52168.1,neutral,2024-07-08 00:00:00+05:30,52425.8,-257.70000000000437
2024-07-08 00:00:00+05:30,52425.8,neutral,2024-07-15 00:00:00+05:30,52455.9,-30.099999999998545
2024-07-15 00:00:00+05:30,52455.9,neutral,2024-07-22 00:00:00+05:30,52280.4,175.5
2024-07-22 00:00:00+05:30,52280.4,neutral,2024-07-29 00:00:00+05:30,51406.25,874.1500000000015
2024-07-29 00:00:00+05:30,51406.25,neutral,2024-08-05 00:00:00+05:30,50092.1,1314.1500000000015
2024-08-05 00:00:00+05:30,50092.1,neutral,2024-08-12 00:00:00+05:30,50577.95,-485.84999999999854
2024-08-12 00:00:00+05:30,50577.95,neutral,2024-08-19 00:00:00+05:30,50368.35,209.59999999999854
2024-08-19 00:00:00+05:30,50368.35,neutral,2024-08-26 00:00:00+05:30,51148.1,-779.75
2024-08-26 00:00:00+05:30,51148.1,neutral,2024-09-02 00:00:00+05:30,51439.55,-291.45000000000437
2024-09-02 00:00:00+05:30,51439.55,neutral,2024-09-09 00:00:00+05:30,51117.8,321.75
2024-09-09 00:00:00+05:30,51117.8,neutral,2024-09-16 00:00:00+05:30,52153.15,-1035.3499999999985
2024-09-16 00:00:00+05:30,52153.15,neutral,2024-09-23 00:00:00+05:30,54105.8,-1952.6500000000015
2024-09-23 00:00:00+05:30,54105.8,neutral,2024-09-30 00:00:00+05:30,52978.1,1127.7000000000044
2024-09-30 00:00:00+05:30,52978.1,neutral,2024-10-07 00:00:00+05:30,50478.9,2499.199999999997
2024-10-07 00:00:00+05:30,50478.9,neutral,2024-10-14 00:00:00+05:30,51816.9,-1338.0
2024-10-14 00:00:00+05:30,51816.9,neutral,2024-10-21 00:00:00+05:30,51962.7,-145.79999999999563
2024-10-21 00:00:00+05:30,51962.7,neutral,2024-10-28 00:00:00+05:30,51259.3,703.3999999999942
2024-10-28 00:00:00+05:30,51259.3,neutral,2024-11-04 00:00:00+05:30,51215.25,44.05000000000291
2024-11-04 00:00:00+05:30,51215.25,neutral,2024-11-11 00:00:00+05:30,51876.75,-661.5
2024-11-11 00:00:00+05:30,51876.75,neutral,2024-11-18 00:00:00+05:30,50363.8,1512.949999999997
2024-11-18 00:00:00+05:30,50363.8,neutral,2024-11-25 00:00:00+05:30,52207.5,-1843.699999999997
2024-11-25 00:00:00+05:30,52207.5,neutral,2024-12-02 00:00:00+05:30,52109.0,98.5
2024-12-02 00:00:00+05:30,52109.0,neutral,2024-12-09 00:00:00+05:30,53407.75,-1298.75
2024-12-12 00:00:00+05:30,53216.45,neutral,2024-12-17 00:00:00+05:30,52834.8,381.6499999999942
2024-12-17 00:00:00+05:30,52834.8,neutral,2024-12-23 00:00:00+05:30,51317.6,1517.2000000000044
2024-12-23 00:00:00+05:30,51317.6,neutral,2024-12-30 00:00:00+05:30,50952.75,364.84999999999854
2024-12-30 00:00:00+05:30,50952.75,neutral,2025-01-06 00:00:00+05:30,49922.0,1030.75
2025-01-06 00:00:00+05:30,49922.0,neutral,2025-01-13 00:00:00+05:30,48041.25,1880.75
2025-01-13 00:00:00+05:30,48041.25,neutral,2025-01-20 00:00:00+05:30,49350.8,-1309.550000000003
2025-01-20 00:00:00+05:30,49350.8,neutral,2025-01-27 00:00:00+05:30,48064.65,1286.1500000000015
2025-01-27 00:00:00+05:30,48064.65,neutral,2025-02-01 00:00:00+05:30,49506.95,-1442.2999999999956
2025-02-01 00:00:00+05:30,49506.95,neutral,2025-02-06 00:00:00+05:30,50382.1,-875.1500000000015
2025-02-06 00:00:00+05:30,50382.1,neutral,2025-02-11 00:00:00+05:30,49403.4,978.6999999999971
2025-02-11 00:00:00+05:30,49403.4,neutral,2025-02-17 00:00:00+05:30,49258.9,144.5
